time,method,parameter,x,y,vx,vy,gap,penetration,lambda_n,complementarity_error,ncp_residual,solver_success,residual_norm
0.421,penalty,1000.0,0.0,0.1285678900000007,0.0,-4.130009999999982,0.1285678900000007,0.0,0.0,0.0,0.0,True,0.0
0.422,penalty,1000.0,0.0,0.12442807000000072,0.0,-4.139819999999982,0.12442807000000072,0.0,0.0,0.0,0.0,True,0.0
0.423,penalty,1000.0,0.0,0.12027844000000074,0.0,-4.1496299999999815,0.12027844000000074,0.0,0.0,0.0,0.0,True,0.0
0.424,penalty,1000.0,0.0,0.11611900000000075,0.0,-4.159439999999981,0.11611900000000075,0.0,0.0,0.0,0.0,True,0.0
0.425,penalty,1000.0,0.0,0.11194975000000076,0.0,-4.169249999999981,0.11194975000000076,0.0,0.0,0.0,0.0,True,0.0
0.426,penalty,1000.0,0.0,0.10777069000000078,0.0,-4.179059999999981,0.10777069000000078,0.0,0.0,0.0,0.0,True,0.0
0.427,penalty,1000.0,0.0,0.1035818200000008,0.0,-4.188869999999981,0.1035818200000008,0.0,0.0,0.0,0.0,True,0.0
0.428,penalty,1000.0,0.0,0.09938314000000081,0.0,-4.198679999999981,0.09938314000000081,0.0,0.0,0.0,0.0,True,0.0
0.429,penalty,1000.0,0.0,0.09517465000000083,0.0,-4.208489999999981,0.09517465000000083,0.0,0.0,0.0,0.0,True,0.0
0.43,penalty,1000.0,0.0,0.09095635000000085,0.0,-4.218299999999981,0.09095635000000085,0.0,0.0,0.0,0.0,True,0.0
0.431,penalty,1000.0,0.0,0.08672824000000087,0.0,-4.2281099999999805,0.08672824000000087,0.0,0.0,0.0,0.0,True,0.0
0.432,penalty,1000.0,0.0,0.0824903200000009,0.0,-4.23791999999998,0.0824903200000009,0.0,0.0,0.0,0.0,True,0.0
0.433,penalty,1000.0,0.0,0.07824259000000092,0.0,-4.24772999999998,0.07824259000000092,0.0,0.0,0.0,0.0,True,0.0
0.434,penalty,1000.0,0.0,0.07398505000000094,0.0,-4.25753999999998,0.07398505000000094,0.0,0.0,0.0,0.0,True,0.0
0.435,penalty,1000.0,0.0,0.06971770000000097,0.0,-4.26734999999998,0.06971770000000097,0.0,0.0,0.0,0.0,True,0.0
0.436,penalty,1000.0,0.0,0.06544054000000099,0.0,-4.27715999999998,0.06544054000000099,0.0,0.0,0.0,0.0,True,0.0
0.437,penalty,1000.0,0.0,0.06115357000000101,0.0,-4.28696999999998,0.06115357000000101,0.0,0.0,0.0,0.0,True,0.0
0.438,penalty,1000.0,0.0,0.05685679000000103,0.0,-4.29677999999998,0.05685679000000103,0.0,0.0,0.0,0.0,True,0.0
0.439,penalty,1000.0,0.0,0.05255020000000105,0.0,-4.3065899999999795,0.05255020000000105,0.0,0.0,0.0,0.0,True,0.0
0.44,penalty,1000.0,0.0,0.048233800000001076,0.0,-4.316399999999979,0.048233800000001076,0.0,0.0,0.0,0.0,True,0.0
0.441,penalty,1000.0,0.0,0.04390759000000109,0.0,-4.326209999999979,0.04390759000000109,0.0,0.0,0.0,0.0,True,0.0
0.442,penalty,1000.0,0.0,0.03957157000000111,0.0,-4.336019999999979,0.03957157000000111,0.0,0.0,0.0,0.0,True,0.0
0.443,penalty,1000.0,0.0,0.03522574000000113,0.0,-4.345829999999979,0.03522574000000113,0.0,0.0,0.0,0.0,True,0.0
0.444,penalty,1000.0,0.0,0.03087010000000115,0.0,-4.355639999999979,0.03087010000000115,0.0,0.0,0.0,0.0,True,0.0
0.445,penalty,1000.0,0.0,0.02650465000000117,0.0,-4.365449999999979,0.02650465000000117,0.0,0.0,0.0,0.0,True,0.0
0.446,penalty,1000.0,0.0,0.022129390000001192,0.0,-4.375259999999979,0.022129390000001192,0.0,0.0,0.0,0.0,True,0.0
0.447,penalty,1000.0,0.0,0.017744320000001215,0.0,-4.3850699999999785,0.017744320000001215,0.0,0.0,0.0,0.0,True,0.0
0.448,penalty,1000.0,0.0,0.013349440000001236,0.0,-4.394879999999978,0.013349440000001236,0.0,0.0,0.0,0.0,True,0.0
0.449,penalty,1000.0,0.0,0.008944750000001257,0.0,-4.404689999999978,0.008944750000001257,0.0,0.0,0.0,0.0,True,0.0
0.45,penalty,1000.0,0.0,0.004530250000001279,0.0,-4.414499999999978,0.004530250000001279,0.0,0.0,0.0,0.0,True,0.0
0.451,penalty,1000.0,0.0,0.00010594000000130072,0.0,-4.424309999999978,0.00010594000000130072,0.0,0.0,0.0,0.0,True,0.0
0.452,penalty,1000.0,0.0,-0.004328179999998677,0.0,-4.434119999999978,-0.004328179999998677,0.004328179999998677,0.0,0.004328179999998677,0.008656359999997355,True,0.0
0.453,penalty,1000.0,0.0,-0.008767781819998658,0.0,-4.43960181999998,-0.008767781819998658,0.008767781819998658,4.328179999998677,0.04671631973766885,0.00877666244871289,True,0.0
0.454,penalty,1000.0,0.0,-0.013208425858178639,0.0,-4.440644038179981,-0.013208425858178639,0.013208425858178639,8.767781819998659,0.1290170219683175,0.013218374920453968,True,0.0
0.455,penalty,1000.0,0.0,-0.01764567147050044,0.0,-4.437245612321802,-0.01764567147050044,0.01764567147050044,13.20842585817864,0.25071721480638354,0.01765745824910958,True,0.0
0.456,penalty,1000.0,0.0,-0.02207508141135174,0.0,-4.4294099408513015,-0.02207508141135174,0.02207508141135174,17.64567147050044,0.4116047156806157,0.0220888895860476,True,0.0
0.457,penalty,1000.0,0.0,-0.026492226270791692,0.0,-4.41714485943995,-0.026492226270791692,0.026492226270791692,22.07508141135174,0.6113102779664696,0.026508122878080798,True,0.0
0.458,penalty,1000.0,0.0,-0.030892688903960852,0.0,-4.400462633169158,-0.030892688903960852,0.030892688903960852,26.492226270791694,0.8493087934608676,0.03091070094065529,True,0.0
0.459,penalty,1000.0,0.0,-0.03527206884822605,0.0,-4.379379944265197,-0.03527206884822605,0.03527206884822605,30.892688903960853,1.1249211187755621,0.035292204978805586,True,0.0
0.46,penalty,1000.0,0.0,-0.03962598672364302,0.0,-4.353917875416971,-0.03962598672364302,0.03962598672364302,35.27206884822605,1.437316518618871,0.039648245388640646,True,0.0
0.461,penalty,1000.0,0.0,-0.04395008861233635,0.0,-4.324101888693328,-0.04395008861233635,0.04395008861233635,39.625986723643024,1.785515716467711,0.043974461629318284,True,0.0
0.462,penalty,1000.0,0.0,-0.048240050412417336,0.0,-4.289961800080992,-0.048240050412417336,0.048240050412417336,43.950088612336344,2.1683945407017315,0.04826652478182325,True,0.0
0.463,penalty,1000.0,0.0,-0.05249158216208591,0.0,-4.251531749668574,-0.05249158216208591,0.05249158216208591,48.24005041241734,2.584688151888657,0.05252014106032732,True,0.0
0.464,penalty,1000.0,0.0,-0.0567004323295924,0.0,-4.208850167506489,-0.0567004323295924,0.0567004323295924,52.49158216208591,3.032995834584184,0.05673105569772474,True,0.0
0.465,penalty,1000.0,0.0,-0.060862392064769295,0.0,-4.161959735176897,-0.060862392064769295,0.060862392064769295,56.700432329592395,3.511786334750342,0.060895056980612594,True,0.0
0.466,penalty,1000.0,0.0,-0.06497329940788142,0.0,-4.110907343112127,-0.06497329940788142,0.06497329940788142,60.862392064769296,4.0194037217120036,0.06500798033554389,True,0.0
0.467,penalty,1000.0,0.0,-0.06902904345158567,0.0,-4.055744043704246,-0.06902904345158567,0.06902904345158567,64.97329940788143,4.554073751471118,0.06906571241820814,True,0.0
0.468,penalty,1000.0,0.0,-0.07302556845183833,0.0,-3.9965250002526607,-0.07302556845183833,0.07302556845183833,69.02904345158566,5.113910706190529,0.07306419517972529,True,0.0
0.46900000000000003,penalty,1000.0,0.0,-0.07695887788363916,0.0,-3.933309431800822,-0.07695887788363916,0.07695887788363916,73.02556845183832,5.696924682751996,0.07699942989417252,True,0.0
0.47000000000000003,penalty,1000.0,0.0,-0.08082503843755634,0.0,-3.866160553917183,-0.08082503843755634,0.08082503843755634,76.95887788363916,6.301029301493896,0.08086748113693432,True,0.0
0.47100000000000003,penalty,1000.0,0.0,-0.08462018395303597,0.0,-3.7951455154796268,-0.08462018395303597,0.08462018395303597,80.82503843755634,6.924049804550257,0.0846644807062944,True,0.0
0.47200000000000003,penalty,1000.0,0.0,-0.08834051928456256,0.0,-3.7203353315265906,-0.08834051928456256,0.08834051928456256,84.62018395303598,7.5637315116509685,0.08838663148176806,True,0.0
0.47300000000000003,penalty,1000.0,0.0,-0.09198232409680458,0.0,-3.641804812242028,-0.09198232409680458,0.09198232409680458,88.34051928456256,8.217748599809452,0.09203021121429344,True,0.0
0.47400000000000003,penalty,1000.0,0.0,-0.09554195658494981,0.0,-3.5596324881452235,-0.09554195658494981,0.09554195658494981,91.98232409680459,8.883713172024637,0.095591576243379,True,0.0
0.47500000000000003,penalty,1000.0,0.0,-0.09901585711651008,0.0,-3.4739005315602736,-0.09901585711651008,0.09901585711651008,95.5419565849498,9.559184578963709,0.09906716513698655,True,0.0
0.47600000000000003,penalty,1000.0,0.0,-0.10240055179095384,0.0,-3.3846946744437636,-0.10240055179095384,0.10240055179095384,99.01585711651008,10.241678956575829,0.10245350225014249,True,0.0
0.47700000000000004,penalty,1000.0,0.0,-0.10569265591360665,0.0,-3.29210412265281,-0.10569265591360665,0.10569265591360665,102.40055179095384,10.92867894171835,0.1057472011984828,True,0.0
0.47800000000000004,penalty,1000.0,0.0,-0.10888887738034585,0.0,-3.1962214667392033,-0.10888887738034585,0.10888887738034585,105.69265591360664,11.617643527160146,0.10894496824290911,True,0.0
0.47900000000000004,penalty,1000.0,0.0,-0.1119860199697047,0.0,-3.0971425893588576,-0.1119860199697047,0.1119860199697047,108.88887738034585,12.30601801676384,0.11204360558200221,True,0.0
0.48,penalty,1000.0,0.0,-0.11498098653909385,0.0,-2.994966569389153,-0.11498098653909385,0.11498098653909385,111.9860199697047,12.991244041242403,0.11504001454893853,True,0.0
0.481,penalty,1000.0,0.0,-0.1178707821219439,0.0,-2.889795582850059,-0.1178707821219439,0.1178707821219439,114.98098653909385,13.67076959463764,0.11793119870927171,True,0.0
0.482,penalty,1000.0,0.0,-0.12065251692267202,0.0,-2.7817348007281155,-0.12065251692267202,0.12065251692267202,117.8707821219439,14.342059051579096,0.12071426685663766,True,0.0
0.483,penalty,1000.0,0.0,-0.12332340920647747,0.0,-2.6708922838054434,-0.12332340920647747,0.12332340920647747,120.65251692267202,15.002603125452607,0.12338643590361187,True,0.0
0.484,penalty,1000.0,0.0,-0.12588078808107644,0.0,-2.557378874598966,-0.12588078808107644,0.12588078808107644,123.32340920647746,15.649928727837537,0.12594503366422316,True,0.0
0.485,penalty,1000.0,0.0,-0.12832209616759432,0.0,-2.4413080865178896,-0.12832209616759432,0.12832209616759432,125.88078808107645,16.28160868996005,0.12838750152586442,True,0.0
0.486,penalty,1000.0,0.0,-0.13064489215794461,0.0,-2.3227959903502953,-0.13064489215794461,0.13064489215794461,128.3220961675943,16.895271307454703,0.1307113970075875,True,0.0
0.487,penalty,1000.0,0.0,-0.13284685325613696,0.0,-2.2019610981923505,-0.13284685325613696,0.13284685325613696,130.6448921579446,17.48860967042644,0.13291439620238066,True,0.0
0.488,penalty,1000.0,0.0,-0.13492577750107318,0.0,-2.0789242449362137,-0.13492577750107318,0.13492577750107318,132.84685325613697,18.05939074165633,0.13499429610087077,True,0.0
0.489,penalty,1000.0,0.0,-0.13687958596850833,0.0,-1.9538084674351406,-0.13687958596850833,0.13687958596850833,134.92577750107318,18.605464146794482,0.13694901679403415,True,0.0
0.49,penalty,1000.0,0.0,-0.13870632484997497,0.0,-1.8267388814666323,-0.13870632484997497,0.13870632484997497,136.87958596850834,19.124770641527967,0.1387766035532536,True,0.0
0.491,penalty,1000.0,0.0,-0.14040416740659162,0.0,-1.6978425566166573,-0.14040416740659162,0.14040416740659162,138.70632484997498,19.615350221995556,0.1404752287846236,True,0.0
0.492,penalty,1000.0,0.0,-0.1419714157958017,0.0,-1.5672483892100657,-0.1419714157958017,0.1419714157958017,140.40416740659163,20.07534984614037,0.1420431938566935,True,0.0
0.493,penalty,1000.0,0.0,-0.14340650276921596,0.0,-1.435086973414264,-0.14340650276921596,0.14340650276921596,141.9714157958017,20.503030735239363,0.14347893079872165,True,0.0
0.494,penalty,1000.0,0.0,-0.144707993239861,0.0,-1.301490470645048,-0.144707993239861,0.144707993239861,143.40650276921596,20.896775226519672,0.14478100386898518,True,0.0
0.495,penalty,1000.0,0.0,-0.1458745857172662,0.0,-1.166592477405187,-0.1458745857172662,0.1458745857172662,144.707993239861,21.255093149558945,0.145948110990048,True,0.0
0.496,penalty,1000.0,0.0,-0.1469051136089541,0.0,-1.0305278916879208,-0.1469051136089541,0.1469051136089541,145.8745857172662,21.57662770106306,0.1469790850510151,True,0.0
0.497,penalty,1000.0,0.0,-0.14779854638703308,0.0,-0.8934327780789667,-0.14779854638703308,0.14779854638703308,146.9051136089541,21.8601607946124,0.1478728950746131,True,0.0
0.498,penalty,1000.0,0.0,-0.148553990618725,0.0,-0.7554442316919336,-0.148553990618725,0.148553990618725,147.79854638703307,22.104617864059232,0.14862864724796054,True,0.0
0.499,penalty,1000.0,0.0,-0.14917069085979823,0.0,-0.6167002410732086,-0.14917069085979823,0.14917069085979823,148.553990618725,22.309072101434992,0.1492455858165158,True,0.0
0.5,penalty,1000.0,0.0,-0.14964803041001165,0.0,-0.47733955021341046,-0.14964803041001165,0.14964803041001165,149.1706908597982,22.472748112479543,0.14972309383986726,True,0.0
0.501,penalty,1000.0,0.0,-0.14998553192981506,0.0,-0.3375015198033988,-0.14998553192981506,0.14998553192981506,149.64803041001164,22.59502497522455,0.15006069380825693,True,0.0
0.502,penalty,1000.0,0.0,-0.15018285791768865,0.0,-0.19732598787358374,-0.15018285791768865,0.15018285791768865,149.98553192981507,22.675438689442057,0.15025804812060528,True,0.0
0.503,penalty,1000.0,0.0,-0.15023981104764456,0.0,-0.056953129955895104,-0.15023981104764456,0.15023981104764456,150.18285791768864,22.713684007196434,0.15031495942173478,True,0.0
0.504,penalty,1000.0,0.0,-0.15015633436655282,0.0,0.08347668109174947,-0.15015633436655282,0.15015633436655282,150.23981104764457,22.709615637204386,0.15023137079984394,True,0.0
0.505,penalty,1000.0,0.0,-0.1499325113510945,0.0,0.22382301545830227,-0.1499325113510945,0.1499325113510945,150.1563343665528,22.663248818203016,0.150007365843436,True,0.0
0.506,penalty,1000.0,0.0,-0.1495685658242851,0.0,0.3639455268093968,-0.1495685658242851,0.1495685658242851,149.93251135109452,22.57475925904084,0.14964316855758852,True,0.0
0.507,penalty,1000.0,0.0,-0.14906486173165143,0.0,0.5037040926336819,-0.14906486173165143,0.14906486173165143,149.5685658242851,22.444482445730113,0.1491391431401894,True,0.0
0.508,penalty,1000.0,0.0,-0.1484219027772861,0.0,0.6429589543653333,-0.1484219027772861,0.1484219027772861,149.06486173165143,22.27291231822205,0.14849579361751353,True,0.0
0.509,penalty,1000.0,0.0,-0.14764033192014347,0.0,0.7815708571426194,-0.14764033192014347,0.14764033192014347,148.42190277728608,22.060699322177925,0.14771376334033448,True,0.0
0.51,penalty,1000.0,0.0,-0.14672093073108072,0.0,0.9194011890627629,-0.14672093073108072,0.14672093073108072,147.64033192014347,21.808647843500218,0.14679383434054216,True,0.0
0.511,penalty,1000.0,0.0,-0.14566461861128688,0.0,1.0563121197938437,-0.14566461861128688,0.14566461861128688,146.72093073108073,21.5177130358472,0.14573692654914794,True,0.0
0.512,penalty,1000.0,0.0,-0.14447245187288174,0.0,1.1921667384051304,-0.14447245187288174,0.14447245187288174,145.66461861128687,21.188997053773697,0.14454409687635916,True,0.0
0.513,penalty,1000.0,0.0,-0.14314562268260372,0.0,1.3268291902780123,-0.14314562268260372,0.14314562268260372,144.47245187288175,20.82374470650876,0.1432165381547179,True,0.0
0.514,penalty,1000.0,0.0,-0.1416854578696431,0.0,1.460164812960616,-0.1416854578696431,0.1416854578696431,143.14562268260372,20.423338549689518,0.14175557794624183,True,0.0
0.515,penalty,1000.0,0.0,-0.14009341759881283,0.0,1.592040270830259,-0.14009341759881283,0.14009341759881283,141.6854578696431,19.989293434609724,0.1401626772149882,True,0.0
0.516,penalty,1000.0,0.0,-0.13837109391038377,0.0,1.7223236884290718,-0.13837109391038377,0.13837109391038377,140.09341759881283,19.523250536702324,0.138439428866036,True,0.0
0.517,penalty,1000.0,0.0,-0.1365202091280443,0.0,1.8508847823394556,-0.1365202091280443,0.1365202091280443,138.37109391038376,19.02697088704989,0.13658755615276164,True,0.0
0.518,penalty,1000.0,0.0,-0.1345426141365768,0.0,1.9775949914675,-0.1345426141365768,0.1345426141365768,136.5202091280443,18.502328432695816,0.1346089109534887,True,0.0
0.519,penalty,1000.0,0.0,-0.13244028653097273,0.0,2.102327605604077,-0.13244028653097273,0.13244028653097273,134.54261413657682,17.951302653405307,0.13250547191984197,True,0.0
0.52,penalty,1000.0,0.0,-0.13021532863883767,0.0,2.2249578921350497,-0.13021532863883767,0.13021532863883767,132.44028653097274,17.375970764291278,0.1302793424980564,True,0.0
0.521,penalty,1000.0,0.0,-0.12786996541806378,0.0,2.3453632207738875,-0.12786996541806378,0.12786996541806378,130.21532863883766,16.778499535368045,0.1279327488256854,True,0.0
0.522,penalty,1000.0,0.0,-0.12540654223187184,0.0,2.4634231861919513,-0.12540654223187184,0.12540654223187184,127.86996541806379,16.16113676062028,0.12546803750561253,True,0.0
0.523,penalty,1000.0,0.0,-0.12282752250344801,0.0,2.579019728423823,-0.12282752250344801,0.12282752250344801,125.40654223187184,15.52620241056829,0.12288767325952676,True,0.0
0.524,penalty,1000.0,0.0,-0.12013548525252074,0.0,2.6920372509272714,-0.12013548525252074,0.12013548525252074,122.82752250344801,14.876079503569159,0.12019423646344762,True,0.0
0.525,penalty,1000.0,0.0,-0.11733312251634095,0.0,2.8023627361797923,-0.11733312251634095,0.11733312251634095,120.13548525252074,14.213204732210428,0.11739042056748872,True,0.0
0.526,penalty,1000.0,0.0,-0.11442323665764483,0.0,2.9098858586961334,-0.11442323665764483,0.11442323665764483,117.33312251634095,13.54005888212536,0.1144790294026734,True,0.0
0.527,penalty,1000.0,0.0,-0.11140873756229104,0.0,3.014499095353778,-0.11140873756229104,0.11140873756229104,114.42323665764482,12.859157081381763,0.11146297437740316,True,0.0
0.528,penalty,1000.0,0.0,-0.10829263972937497,0.0,3.116097832916069,-0.10829263972937497,0.10829263972937497,111.40873756229104,12.173038919267045,0.10834527156644924,True,0.0
0.529,penalty,1000.0,0.0,-0.10507805925672953,0.0,3.214580472645444,-0.10507805925672953,0.10507805925672953,108.29263972937497,11.484258473807655,0.10512903869523882,True,0.0
0.53,penalty,1000.0,0.0,-0.10176821072482735,0.0,3.3098485319021735,-0.10176821072482735,0.10176821072482735,105.07805925672953,10.795374287719573,0.10181749202274659,True,0.0
0.531,penalty,1000.0,0.0,-0.09836640398220035,0.0,3.401806742627001,-0.09836640398220035,0.09836640398220035,101.76821072482736,10.108939332686264,0.09841394312581997,True,0.0
0.532,penalty,1000.0,0.0,-0.09487604083559115,0.0,3.490363146609201,-0.09487604083559115,0.09487604083559115,98.36640398220035,9.427491001901089,0.09492179558856151,True,0.0
0.533,penalty,1000.0,0.0,-0.09130061164814636,0.0,3.5754291874447923,-0.09130061164814636,0.09130061164814636,94.87604083559114,8.753541170692127,0.09134454159971028,True,0.0
0.534,penalty,1000.0,0.0,-0.08764369184905342,0.0,3.6569197990929387,-0.08764369184905342,0.08764369184905342,91.30061164814636,8.08956636476929,0.08768575846181648,True,0.0
0.535,penalty,1000.0,0.0,-0.08390893835811143,0.0,3.7347534909419924,-0.08390893835811143,0.08390893835811143,87.64369184905343,7.437998075197648,0.08394910501570507,True,0.0
0.536,penalty,1000.0,0.0,-0.08010008592881132,0.0,3.808852429300104,-0.08010008592881132,0.08010008592881132,83.90893835811143,6.801213258608869,0.08013831798388082,True,0.0
0.537,penalty,1000.0,0.0,-0.0762209434135824,0.0,3.879142515228915,-0.0762209434135824,0.0762209434135824,80.10008592881132,6.1815250604165985,0.07625720823672566,True,0.0
0.538,penalty,1000.0,0.0,-0.0722753899549399,0.0,3.945553458642497,-0.0722753899549399,0.0722753899549399,76.2209434135824,5.581173797905016,0.07230965698565228,True,0.0
0.539,penalty,1000.0,0.0,-0.06826737110634246,0.0,4.0080188485974375,-0.06826737110634246,0.06826737110634246,72.2753899549399,5.002318239015841,0.06829961190726408,True,0.0
0.54,penalty,1000.0,0.0,-0.06420089488663867,0.0,4.06647621970378,-0.06420089488663867,0.06420089488663867,68.26737110634245,4.447027211472085,0.06423108320299775,True,0.0
0.541,penalty,1000.0,0.0,-0.06008002777204825,0.0,4.1208671145904185,-0.06008002777204825,0.06008002777204825,64.20089488663868,3.9172715755516507,0.060108139599407195,True,0.0
0.542,penalty,1000.0,0.0,-0.055908890629685785,0.0,4.171137142362467,-0.055908890629685785,0.055908890629685785,60.080027772048254,3.414916592365616,0.05593490429421166,True,0.0
0.543,penalty,1000.0,0.0,-0.051691654596693636,0.0,4.217236032992153,-0.051691654596693636,0.051691654596693636,55.908890629685786,2.941714717910733,0.05171555085499335,True,0.0
0.544,penalty,1000.0,0.0,-0.04743253690910479,0.0,4.259117687588846,-0.04743253690910479,0.04743253690910479,51.69165459669364,2.4992988514594723,0.047454299078474094,True,0.0
0.545,penalty,1000.0,0.0,-0.04313579668460684,0.0,4.296740224497951,-0.04313579668460684,0.04313579668460684,47.43253690910479,2.089176065030861,0.043155410821782425,True,0.0
0.546,penalty,1000.0,0.0,-0.038805730663424284,0.0,4.3300660211825575,-0.038805730663424284,0.038805730663424284,43.13579668460684,1.7127218387585073,0.038823185822984385,True,0.0
0.547,penalty,1000.0,0.0,-0.034446668911578306,0.0,4.3590617518459815,-0.034446668911578306,0.034446668911578306,38.805730663424285,1.3711748249464366,0.034461957539640764,True,0.0
0.548,penalty,1000.0,0.0,-0.030062970490820747,0.0,4.38369842075756,-0.030062970490820747,0.030062970490820747,34.44666891157831,1.065632161486672,0.030076089060059985,True,0.0
0.549,penalty,1000.0,0.0,-0.025659019099572366,0.0,4.4039513912483805,-0.025659019099572366,0.025659019099572366,30.062970490820746,0.7970453531134223,0.02566996920081621,True,0.0
0.55,penalty,1000.0,0.0,-0.021239218689224414,0.0,4.4198004103479525,-0.021239218689224414,0.021239218689224414,25.659019099572365,0.566216736696028,0.021248009055128136,True,0.0
0.551,penalty,1000.0,0.0,-0.016807989060187236,0.0,4.431229629037177,-0.016807989060187236,0.016807989060187236,21.239218689224415,0.37379654443559546,0.01681463969211805,True,0.0
0.552,penalty,1000.0,0.0,-0.012369761442089872,0.0,4.438227618097365,-0.012369761442089872,0.012369761442089872,16.807989060187236,0.2202805764378623,0.012374313175701701,True,0.0
0.553,penalty,1000.0,0.0,-0.007928974062550418,0.0,4.440787379539454,-0.007928974062550418,0.007928974062550418,12.369761442089871,0.10600849169681725,0.007931515284688828,True,0.0
0.554,penalty,1000.0,0.0,-0.0034900677089484133,0.0,4.438906353602005,-0.0034900677089484133,0.0034900677089484133,7.928974062550418,0.031162724049745145,0.0034908358141230167,True,0.0
0.555,penalty,1000.0,0.0,0.0009425187123625394,0.0,4.432586421310953,0.0009425187123625394,0.0,3.4900677089484136,0.003289454123096137,0.0009423914452746374,True,0.0
0.556,penalty,1000.0,0.0,0.005365295133673492,0.0,4.422776421310953,0.005365295133673492,0.0,0.0,0.0,0.0,True,0.0
0.557,penalty,1000.0,0.0,0.009778261554984445,0.0,4.412966421310953,0.009778261554984445,0.0,0.0,0.0,0.0,True,0.0
0.558,penalty,1000.0,0.0,0.014181417976295399,0.0,4.403156421310953,0.014181417976295399,0.0,0.0,0.0,0.0,True,0.0
0.559,penalty,1000.0,0.0,0.01857476439760635,0.0,4.393346421310953,0.01857476439760635,0.0,0.0,0.0,0.0,True,0.0
0.56,penalty,1000.0,0.0,0.022958300818917303,0.0,4.383536421310954,0.022958300818917303,0.0,0.0,0.0,0.0,True,0.0
0.561,penalty,1000.0,0.0,0.027332027240228256,0.0,4.373726421310954,0.027332027240228256,0.0,0.0,0.0,0.0,True,0.0
0.562,penalty,1000.0,0.0,0.03169594366153921,0.0,4.363916421310954,0.03169594366153921,0.0,0.0,0.0,0.0,True,0.0
0.5630000000000001,penalty,1000.0,0.0,0.036050050082850164,0.0,4.354106421310954,0.036050050082850164,0.0,0.0,0.0,0.0,True,0.0
0.5640000000000001,penalty,1000.0,0.0,0.04039434650416112,0.0,4.344296421310954,0.04039434650416112,0.0,0.0,0.0,0.0,True,0.0
0.5650000000000001,penalty,1000.0,0.0,0.04472883292547208,0.0,4.334486421310954,0.04472883292547208,0.0,0.0,0.0,0.0,True,0.0
0.5660000000000001,penalty,1000.0,0.0,0.04905350934678303,0.0,4.324676421310954,0.04905350934678303,0.0,0.0,0.0,0.0,True,0.0
0.5670000000000001,penalty,1000.0,0.0,0.05336837576809398,0.0,4.314866421310954,0.05336837576809398,0.0,0.0,0.0,0.0,True,0.0
0.5680000000000001,penalty,1000.0,0.0,0.05767343218940493,0.0,4.305056421310955,0.05767343218940493,0.0,0.0,0.0,0.0,True,0.0
0.5690000000000001,penalty,1000.0,0.0,0.06196867861071589,0.0,4.295246421310955,0.06196867861071589,0.0,0.0,0.0,0.0,True,0.0
0.5700000000000001,penalty,1000.0,0.0,0.06625411503202684,0.0,4.285436421310955,0.06625411503202684,0.0,0.0,0.0,0.0,True,0.0
0.5710000000000001,penalty,1000.0,0.0,0.07052974145333779,0.0,4.275626421310955,0.07052974145333779,0.0,0.0,0.0,0.0,True,0.0
0.5720000000000001,penalty,1000.0,0.0,0.07479555787464874,0.0,4.265816421310955,0.07479555787464874,0.0,0.0,0.0,0.0,True,0.0
0.5730000000000001,penalty,1000.0,0.0,0.07905156429595969,0.0,4.256006421310955,0.07905156429595969,0.0,0.0,0.0,0.0,True,0.0
0.5740000000000001,penalty,1000.0,0.0,0.08329776071727064,0.0,4.246196421310955,0.08329776071727064,0.0,0.0,0.0,0.0,True,0.0
0.5750000000000001,penalty,1000.0,0.0,0.0875341471385816,0.0,4.236386421310955,0.0875341471385816,0.0,0.0,0.0,0.0,True,0.0
0.5760000000000001,penalty,1000.0,0.0,0.09176072355989255,0.0,4.226576421310956,0.09176072355989255,0.0,0.0,0.0,0.0,True,0.0
0.577,penalty,1000.0,0.0,0.0959774899812035,0.0,4.216766421310956,0.0959774899812035,0.0,0.0,0.0,0.0,True,0.0
0.578,penalty,1000.0,0.0,0.10018444640251446,0.0,4.206956421310956,0.10018444640251446,0.0,0.0,0.0,0.0,True,0.0
0.579,penalty,1000.0,0.0,0.10438159282382542,0.0,4.197146421310956,0.10438159282382542,0.0,0.0,0.0,0.0,True,0.0
0.58,penalty,1000.0,0.0,0.10856892924513638,0.0,4.187336421310956,0.10856892924513638,0.0,0.0,0.0,0.0,True,0.0
0.581,penalty,1000.0,0.0,0.11274645566644734,0.0,4.177526421310956,0.11274645566644734,0.0,0.0,0.0,0.0,True,0.0
0.582,penalty,1000.0,0.0,0.1169141720877583,0.0,4.167716421310956,0.1169141720877583,0.0,0.0,0.0,0.0,True,0.0
0.583,penalty,1000.0,0.0,0.12107207850906926,0.0,4.1579064213109564,0.12107207850906926,0.0,0.0,0.0,0.0,True,0.0
0.584,penalty,1000.0,0.0,0.1252201749303802,0.0,4.148096421310957,0.1252201749303802,0.0,0.0,0.0,0.0,True,0.0
0.585,penalty,1000.0,0.0,0.12935846135169116,0.0,4.138286421310957,0.12935846135169116,0.0,0.0,0.0,0.0,True,0.0
0.586,penalty,1000.0,0.0,0.1334869377730021,0.0,4.128476421310957,0.1334869377730021,0.0,0.0,0.0,0.0,True,0.0
0.587,penalty,1000.0,0.0,0.13760560419431306,0.0,4.118666421310957,0.13760560419431306,0.0,0.0,0.0,0.0,True,0.0
