time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,contact_count,contact_force_x,contact_force_y,contact_force_z,contact_torque_x,contact_torque_y,contact_torque_z
1.61000000,-0.00000111,0.49005696,-0.00000111,-0.00000118,-0.00001194,-0.00000118,1,-0.00080133,5136.29983552,-0.00080133,-0.00000304,0.00000000,0.00000304
1.62000000,-0.00000112,0.49005683,-0.00000112,-0.00000120,-0.00001398,-0.00000120,1,-0.00086249,5136.43880965,-0.00086249,-0.00000308,0.00000000,0.00000308
1.63000000,-0.00000113,0.49005669,-0.00000113,-0.00000122,-0.00001364,-0.00000122,1,-0.00092449,5136.56107431,-0.00092449,-0.00000312,0.00000000,0.00000312
1.64000000,-0.00000115,0.49005657,-0.00000115,-0.00000123,-0.00001174,-0.00000123,1,-0.00098739,5136.61388819,-0.00098739,-0.00000317,0.00000000,0.00000317
1.65000000,-0.00000116,0.49005646,-0.00000116,-0.00000125,-0.00000912,-0.00000125,1,-0.00105126,5136.65067152,-0.00105126,-0.00000322,0.00000000,0.00000322
1.66000000,-0.00000117,0.49005639,-0.00000117,-0.00000127,-0.00000606,-0.00000127,1,-0.00111615,5136.65433466,-0.00111615,-0.00000327,0.00000000,0.00000327
1.67000000,-0.00000118,0.49005634,-0.00000118,-0.00000130,-0.00000370,-0.00000130,1,-0.00118213,5136.62629726,-0.00118213,-0.00000333,0.00000000,0.00000333
1.68000000,-0.00000120,0.49005631,-0.00000120,-0.00000132,-0.00000140,-0.00000132,1,-0.00124927,5136.63476638,-0.00124927,-0.00000339,0.00000000,0.00000339
1.69000000,-0.00000121,0.49005631,-0.00000121,-0.00000134,0.00000063,-0.00000134,1,-0.00131763,5136.59042239,-0.00131763,-0.00000345,0.00000000,0.00000345
1.70000000,-0.00000122,0.49005632,-0.00000122,-0.00000137,0.00000180,-0.00000137,1,-0.00138727,5136.50572572,-0.00138727,-0.00000352,0.00000000,0.00000352
1.71000000,-0.00000124,0.49005634,-0.00000124,-0.00000140,0.00000183,-0.00000140,1,-0.00145829,5136.50513671,-0.00145829,-0.00000359,0.00000000,0.00000359
1.72000000,-0.00000125,0.49005636,-0.00000125,-0.00000143,0.00000154,-0.00000143,1,-0.00153073,5136.47599831,-0.00153073,-0.00000366,0.00000000,0.00000366
1.73000000,-0.00000127,0.49005637,-0.00000127,-0.00000146,0.00000111,-0.00000146,1,-0.00160469,5136.48548921,-0.00160469,-0.00000374,0.00000000,0.00000374
1.74000000,-0.00000128,0.49005638,-0.00000128,-0.00000149,0.00000086,-0.00000149,1,-0.00168022,5136.50283968,-0.00168022,-0.00000382,0.00000000,0.00000382
1.75000000,-0.00000130,0.49005639,-0.00000130,-0.00000152,0.00000084,-0.00000152,1,-0.00175740,5136.50322926,-0.00175740,-0.00000390,0.00000000,0.00000390
1.76000000,-0.00000131,0.49005640,-0.00000131,-0.00000155,0.00000083,-0.00000155,1,-0.00183630,5136.50348674,-0.00183630,-0.00000399,0.00000000,0.00000399
1.77000000,-0.00000133,0.49005641,-0.00000133,-0.00000159,0.00000082,-0.00000159,1,-0.00191700,5136.50365692,-0.00191700,-0.00000408,0.00000000,0.00000408
1.78000000,-0.00000134,0.49005642,-0.00000134,-0.00000163,0.00000070,-0.00000163,1,-0.00199958,5136.49457510,-0.00199958,-0.00000418,0.00000000,0.00000418
1.79000000,-0.00000136,0.49005642,-0.00000136,-0.00000167,0.00000055,-0.00000167,1,-0.00208412,5136.49776702,-0.00208412,-0.00000428,0.00000000,0.00000428
1.80000000,-0.00000138,0.49005643,-0.00000138,-0.00000171,0.00000045,-0.00000171,1,-0.00217071,5136.49987663,-0.00217071,-0.00000438,0.00000000,0.00000438
1.81000000,-0.00000139,0.49005643,-0.00000139,-0.00000175,0.00000039,-0.00000175,1,-0.00225943,5136.50127091,-0.00225943,-0.00000449,0.00000000,0.00000449
1.82000000,-0.00000141,0.49005643,-0.00000141,-0.00000179,0.00000035,-0.00000179,1,-0.00235036,5136.50219242,-0.00235036,-0.00000461,0.00000000,0.00000461
1.83000000,-0.00000143,0.49005644,-0.00000143,-0.00000184,0.00000032,-0.00000184,1,-0.00244360,5136.50280147,-0.00244360,-0.00000472,0.00000000,0.00000472
1.84000000,-0.00000145,0.49005644,-0.00000145,-0.00000180,0.00000025,-0.00000180,1,0.00236079,5136.44547364,0.00236079,-0.00000462,0.00000000,0.00000462
1.85000000,-0.00000147,0.49005644,-0.00000147,-0.00000175,-0.00000020,-0.00000175,1,0.00226954,5136.51423235,0.00226954,-0.00000451,0.00000000,0.00000451
1.86000000,-0.00000148,0.49005644,-0.00000148,-0.00000171,-0.00000004,-0.00000171,1,0.00218049,5136.51075892,0.00218049,-0.00000440,0.00000000,0.00000440
1.87000000,-0.00000150,0.49005644,-0.00000150,-0.00000167,0.00000006,-0.00000167,1,0.00209358,5136.50846326,0.00209358,-0.00000429,0.00000000,0.00000429
1.88000000,-0.00000152,0.49005644,-0.00000152,-0.00000163,0.00000013,-0.00000163,1,0.00200872,5136.50694600,0.00200872,-0.00000419,0.00000000,0.00000419
1.89000000,-0.00000153,0.49005644,-0.00000153,-0.00000159,-0.00000004,-0.00000159,1,0.00192581,5136.45168977,0.00192581,-0.00000409,0.00000000,0.00000409
1.90000000,-0.00000155,0.49005644,-0.00000155,-0.00000156,-0.00000005,-0.00000156,1,0.00184483,5136.51087320,0.00184483,-0.00000400,0.00000000,0.00000400
1.91000000,-0.00000156,0.49005644,-0.00000156,-0.00000152,0.00000006,-0.00000152,1,0.00176564,5136.50853879,0.00176564,-0.00000391,0.00000000,0.00000391
1.92000000,-0.00000158,0.49005644,-0.00000158,-0.00000149,0.00000007,-0.00000149,1,0.00168816,5136.44926549,0.00168816,-0.00000383,0.00000000,0.00000383
1.93000000,-0.00000159,0.49005644,-0.00000159,-0.00000146,-0.00000001,-0.00000146,1,0.00161238,5136.51013815,0.00161238,-0.00000375,0.00000000,0.00000375
1.94000000,-0.00000161,0.49005644,-0.00000161,-0.00000143,0.00000008,-0.00000143,1,0.00153816,5136.50805298,0.00153816,-0.00000367,0.00000000,0.00000367
1.95000000,-0.00000162,0.49005644,-0.00000162,-0.00000140,-0.00000002,-0.00000140,1,0.00146545,5136.51032896,0.00146545,-0.00000360,0.00000000,0.00000360
1.96000000,-0.00000164,0.49005644,-0.00000164,-0.00000137,0.00000007,-0.00000137,1,0.00139418,5136.50817909,0.00139418,-0.00000353,0.00000000,0.00000353
1.97000000,-0.00000165,0.49005644,-0.00000165,-0.00000135,0.00000002,-0.00000135,1,0.00132427,5136.50936020,0.00132427,-0.00000346,0.00000000,0.00000346
1.98000000,-0.00000166,0.49005644,-0.00000166,-0.00000132,0.00000002,-0.00000132,1,0.00125566,5136.50948254,0.00125566,-0.00000340,0.00000000,0.00000340
1.99000000,-0.00000168,0.49005644,-0.00000168,-0.00000130,0.00000001,-0.00000130,1,0.00118829,5136.50950750,0.00118829,-0.00000334,0.00000000,0.00000334
2.00000000,-0.00000169,0.49005644,-0.00000169,-0.00000128,0.00000002,-0.00000128,1,0.00112208,5136.50946283,0.00112208,-0.00000328,0.00000000,0.00000328
